LoanID,loan_amnt,purpose,fico,dti,income,loanIndicator
695,5000,other,677,20.02,11e4,1
697,24000,home_improvement,792,1.77,7e4,1
698,6000,medical,667,10.8,3e4,1
699,5000,other,677,7.14,21e3,0
700,5850,debt_consolidation,677,23.59,38e3,1
702,17475,other,697,24.84,56e3,0
703,4750,home_improvement,762,10.07,48e3,1
704,9175,debt_consolidation,687,19.03,28500,1
705,9600,debt_consolidation,672,19.62,37e3,1
707,22500,debt_consolidation,712,12.07,7e4,1
710,10050,home_improvement,687,17.54,74143.68,0
711,21000,debt_consolidation,672,8.09,94500,1
712,15000,debt_consolidation,667,12.08,57e3,1
713,19400,debt_consolidation,692,17.66,5e4,1
714,10000,debt_consolidation,672,16.37,42e3,0
715,4800,debt_consolidation,707,8.07,22e3,1
716,35000,small_business,747,8.07,9e4,0
717,18200,debt_consolidation,707,20.37,42e3,0
718,13000,debt_consolidation,692,16,54e3,1
719,6300,debt_consolidation,727,12.61,49e3,1
720,4400,debt_consolidation,707,7.86,38e3,1
721,20500,debt_consolidation,672,18.02,54e3,1
722,8800,vacation_wedding,662,8.77,135e3,1
724,20000,debt_consolidation,677,8.84,116500,0
725,10000,debt_consolidation,692,14.56,44e3,1
726,16000,debt_consolidation,732,19.73,52e3,1
728,11100,debt_consolidation,727,4.64,45e3,0
729,21000,home_improvement,717,11.34,6e4,1
730,12000,debt_consolidation,687,6.15,4e4,1
732,21000,debt_consolidation,717,15.8,42e3,0
733,10625,debt_consolidation,712,15.12,25e3,1
735,3600,debt_consolidation,672,16.44,3e4,1
736,8500,debt_consolidation,672,10.25,27050,0
737,11700,debt_consolidation,712,22.48,3e4,1
738,15000,debt_consolidation,697,15.05,7e4,1
739,13000,debt_consolidation,712,14.96,105e3,1
740,20000,debt_consolidation,702,13.5,108e3,1
741,20000,home_improvement,707,19.86,47e3,1
745,12000,debt_consolidation,677,6.27,165e3,0
746,25000,debt_consolidation,727,17.14,7e4,1
747,21650,debt_consolidation,707,17.19,49e3,1
749,5000,other,737,14.14,84855,0
750,5200,debt_consolidation,667,23.47,32160,1
751,4000,other,687,12.94,47e3,0
752,8000,debt_consolidation,707,2.07,115e3,1
754,11900,vacation_wedding,747,7.67,96e3,1
755,20000,home_improvement,747,6.68,1e5,1
757,3500,medical,707,16.49,175e3,0
758,15000,debt_consolidation,677,19.52,6e4,1
759,29100,debt_consolidation,687,16.41,95e3,1
760,25850,debt_consolidation,757,8.86,6e4,1
761,16400,debt_consolidation,682,12.71,14e4,1
762,12000,debt_consolidation,697,14.97,65e3,1
763,8000,debt_consolidation,742,19.46,28e3,1
766,35000,other,697,16.33,165e3,0
767,8000,debt_consolidation,702,13.28,3e4,1
768,25000,vacation_wedding,752,3.65,45e3,1
770,10000,debt_consolidation,697,14.13,27e3,1
771,10000,debt_consolidation,707,23.07,4e4,1
772,6000,debt_consolidation,722,21.47,28675.92,1
773,35000,home_improvement,687,5.32,174e3,1
774,18000,debt_consolidation,732,15.05,72e3,1
775,15000,debt_consolidation,697,8.25,7e4,0
776,35000,debt_consolidation,702,19.17,7e4,0
777,20000,debt_consolidation,682,20.83,62500,1
778,12200,debt_consolidation,707,13.13,35e3,0
779,4200,other,682,8.74,55044.48,1
780,25000,debt_consolidation,717,12.62,81e3,0
781,22575,debt_consolidation,672,12.99,45e3,1
782,20000,debt_consolidation,692,18.17,9e4,1
783,18000,debt_consolidation,717,9.6,6e4,1
784,10000,major_purchase,702,12.31,76500,1
785,22500,other,792,11.04,45e3,1
786,35000,small_business,782,22.5,100800,1
787,35000,debt_consolidation,722,16.4,11e4,1
788,20000,other,682,9.91,55800,1
790,12500,debt_consolidation,697,5.86,8e4,1
791,15000,debt_consolidation,682,7.8,6e4,1
792,16750,debt_consolidation,662,15.68,48e3,1
793,8000,debt_consolidation,742,15.12,54600,1
794,7000,debt_consolidation,702,7.07,85e3,1
796,12000,medical,792,6.45,243600,1
797,17000,home_improvement,667,10.19,84e3,0
798,16000,debt_consolidation,702,4.99,7e4,0
799,10000,debt_consolidation,697,18.84,56496,0
800,24000,debt_consolidation,692,13.28,152e3,1
802,30000,debt_consolidation,717,9.17,12e4,0
803,1200,home_improvement,742,29.26,39e3,1
804,30000,home_improvement,792,1.07,72e3,1
805,7200,debt_consolidation,697,10.53,103e3,1
807,6350,major_purchase,737,4.71,49200,1
808,8400,debt_consolidation,742,20.75,72e3,0
809,22750,debt_consolidation,677,19.31,47840,0
811,8875,debt_consolidation,722,28.84,58e3,1
812,5000,major_purchase,702,12.85,17e3,0
813,4000,other,677,12.79,9e4,1
815,13475,debt_consolidation,787,27.27,26400,1
816,14000,debt_consolidation,707,13.68,35e3,1
817,6625,other,772,20.29,16800,1
818,10000,debt_consolidation,767,24.24,45e3,1
819,20000,debt_consolidation,682,9.31,87e3,1
820,35000,debt_consolidation,792,2.47,84500,1
821,4800,debt_consolidation,697,13.81,45e3,1
822,12875,debt_consolidation,732,23.16,57e3,1
823,22000,debt_consolidation,677,18.7,72e3,1
824,12000,debt_consolidation,687,22.26,53e3,1
825,12000,debt_consolidation,677,8.76,66e3,1
826,8000,debt_consolidation,697,6.57,8e4,1
827,10000,debt_consolidation,682,23.93,32e3,1
828,6900,debt_consolidation,687,23.83,35e3,1
830,18650,debt_consolidation,732,21.31,5e4,1
831,25975,debt_consolidation,707,21.7,5e4,1
833,20000,debt_consolidation,687,8.91,42e3,1
834,30000,debt_consolidation,757,13.37,55e3,1
836,9250,debt_consolidation,717,9.18,2e4,1
838,12000,debt_consolidation,682,17.2,75e3,0
839,10000,debt_consolidation,667,16.56,3e4,0
840,10000,debt_consolidation,672,13.95,26400,0
841,20000,debt_consolidation,677,10.43,65e3,1
842,22800,debt_consolidation,727,10.02,68e3,0
843,20000,debt_consolidation,747,24.02,62400,1
844,3000,small_business,707,24.27,18e3,0
845,27300,debt_consolidation,757,25.7,5e4,1
846,12250,debt_consolidation,722,13.34,29323,1
847,20000,debt_consolidation,702,7.89,14e4,1
848,21200,debt_consolidation,692,24.05,47e3,1
849,8000,debt_consolidation,667,18.6,5e4,1
850,6000,debt_consolidation,662,18.02,48e3,1
852,6025,debt_consolidation,702,11.13,19200,1
853,18000,debt_consolidation,667,9.75,14e4,1
854,20250,debt_consolidation,717,23.08,39624,1
855,10000,debt_consolidation,792,23.55,48e3,1
856,6000,major_purchase,682,20.92,26500,1
857,7200,debt_consolidation,682,11.39,45e3,1
858,14000,debt_consolidation,727,22.48,38e3,1
859,8400,major_purchase,727,8.14,51008,1
860,20000,debt_consolidation,737,18.96,35e3,1
862,13250,debt_consolidation,687,23.26,37500,1
863,3600,debt_consolidation,672,17.25,32e3,0
864,14000,small_business,742,10.78,27840,0
865,9000,debt_consolidation,732,12.48,45e3,1
866,15000,debt_consolidation,697,11.67,73600,1
869,12000,major_purchase,797,8.06,75e3,1
870,20000,debt_consolidation,682,3.02,5e4,0
871,16000,debt_consolidation,702,19.44,5e4,0
872,35000,other,727,14.77,68750,1
873,5000,major_purchase,697,2.91,47e3,1
874,20000,vacation_wedding,722,19.22,5e4,1
875,35000,debt_consolidation,747,17.09,71e3,1
876,12000,debt_consolidation,672,15.16,1e5,1
877,12000,debt_consolidation,737,5.66,6e4,1
878,4000,medical,692,17.69,55e3,1
879,17000,debt_consolidation,687,19.73,75600,1
880,15000,debt_consolidation,747,26.75,44500,1
881,18000,debt_consolidation,697,23.45,5e4,1
882,19000,debt_consolidation,702,22.34,49200,0
884,35000,home_improvement,772,2.45,264e3,1
886,4000,debt_consolidation,677,19.15,48e3,0
888,7000,other,747,8.15,29004,1
890,5000,debt_consolidation,732,16.7,5e4,1
891,27300,debt_consolidation,732,20.19,56e3,1
892,8200,small_business,732,2.09,65e3,1
895,10400,home_improvement,692,9.86,56004,1
896,3600,other,687,14.17,37008,1
898,35000,debt_consolidation,667,17.24,115e3,1
899,12000,home_improvement,737,1.43,52e3,1
900,12000,other,677,6.81,39996,1
901,12000,debt_consolidation,672,17.72,95e3,1
902,18975,debt_consolidation,687,24.53,45e3,1
904,35000,debt_consolidation,767,16.63,78e3,1
905,6500,other,722,23.82,75e3,1
906,12000,debt_consolidation,722,23.33,63e3,1
907,12000,small_business,752,1.03,76e3,1
908,25000,debt_consolidation,712,11.78,54996,1
909,5400,medical,717,17.31,38e3,1
910,10000,debt_consolidation,662,12.62,72e3,1
911,6000,debt_consolidation,672,17.81,32e3,0
912,10000,debt_consolidation,682,16.44,33e3,1
913,2575,debt_consolidation,667,19.67,44420,0
914,10000,debt_consolidation,712,5.34,38400,1
915,8000,home_improvement,742,19.9,6e4,0
917,10000,debt_consolidation,772,17.42,37200,1
918,15000,debt_consolidation,727,4.52,1e5,1
919,13500,debt_consolidation,727,20.34,57700,1
924,2125,debt_consolidation,717,21.6,43e3,1
925,25000,debt_consolidation,677,19.25,76e3,0
926,10000,debt_consolidation,702,18.88,2e5,1
927,7000,debt_consolidation,667,17.42,52e3,0
929,6000,home_improvement,732,4.07,17e4,1
930,3000,debt_consolidation,712,12.22,7e4,1
931,22000,debt_consolidation,742,15.81,45e3,1
932,5000,debt_consolidation,687,19.54,42e3,0
933,5000,other,697,7.49,45e3,1
934,12000,debt_consolidation,787,4.35,98e3,1
935,9500,debt_consolidation,742,21.83,57e3,1
936,10000,other,667,20.64,42910,1
937,12000,debt_consolidation,677,15.98,54e3,1
938,10000,debt_consolidation,697,20.46,4e4,1
939,25000,debt_consolidation,722,17.5,8e4,1
940,20000,debt_consolidation,732,10.7,6e4,1
941,3500,debt_consolidation,757,10.66,7e4,1
942,15000,home_improvement,747,6.79,16e4,1
943,30000,other,692,8.5,525e3,0
944,18000,debt_consolidation,722,28.83,92e3,1
945,6500,debt_consolidation,722,26.68,38e3,1
946,25000,other,767,1.66,87500,1
947,15000,debt_consolidation,727,18.46,31e3,0
949,9600,other,672,24.09,42e3,0
950,14650,debt_consolidation,662,22.58,65e3,1
951,11250,vacation_wedding,727,16.27,43e3,1
953,14000,debt_consolidation,662,14.75,1e5,1
954,6500,small_business,717,15.41,45e3,1
955,14000,debt_consolidation,702,8.58,89e3,1
956,25000,other,792,0.32,75e3,1
957,5600,debt_consolidation,677,24.04,3e4,1
960,4800,debt_consolidation,667,11.59,49200,1
961,6075,small_business,697,5.97,46440,1
962,35000,debt_consolidation,747,22.06,16e4,1
963,11000,debt_consolidation,777,15.33,65500,1
964,20500,small_business,792,2.29,78586,1
965,9250,debt_consolidation,677,24.96,4e4,1
966,9400,other,742,0.74,29280,1
967,3500,debt_consolidation,722,13.76,63945,1
968,7500,debt_consolidation,742,24.04,27600,1
969,3625,other,662,20.85,19800,1
970,4000,debt_consolidation,762,15.63,47e3,0
974,26000,debt_consolidation,732,21.92,49e3,1
975,12000,debt_consolidation,707,11,41e3,1
976,4250,debt_consolidation,707,18.12,3e4,1
977,6000,debt_consolidation,672,15.31,5e4,1
978,18000,debt_consolidation,717,6.55,63e3,1
979,20000,debt_consolidation,707,20.73,56500,1
980,3250,other,662,15.17,14400,1
981,22000,debt_consolidation,722,9.46,75e3,1
982,8000,major_purchase,717,16.56,62400,1
983,12650,debt_consolidation,697,12.86,61500,1
986,20000,debt_consolidation,712,17.52,40406,1
987,27600,debt_consolidation,762,25.06,78e3,1
988,23000,other,692,18.68,45600,0
989,20000,debt_consolidation,752,20.12,55e3,1
990,15000,other,747,23.13,68004,1
992,6000,other,772,15.06,50364,1
993,10000,debt_consolidation,677,17.62,6e4,1
995,12000,debt_consolidation,757,9.65,74004,1
996,13150,debt_consolidation,767,15.52,72e3,1
997,5000,other,697,11.94,19800,1
998,20000,debt_consolidation,727,9.58,65e3,1
999,5375,debt_consolidation,677,11.56,19200,1
1000,28000,small_business,772,14.33,88e3,1
1001,7500,major_purchase,797,4.26,42500,1
1002,12600,debt_consolidation,692,4.41,74e3,1
1003,9250,major_purchase,712,10.09,39e3,1
1004,20000,debt_consolidation,717,24.92,65e3,1
1005,24000,debt_consolidation,697,6.96,15e4,0
1006,24250,debt_consolidation,707,21.32,46200,1
1007,12000,debt_consolidation,692,16.27,83e3,1
1008,12000,debt_consolidation,732,4.8,65e3,1
1009,7400,debt_consolidation,662,19.91,37e3,1
1010,20000,debt_consolidation,677,18.09,68e3,1
1011,20400,debt_consolidation,737,11.52,94992,1
1012,23600,vacation_wedding,672,7.94,73174.4,0
1014,25000,debt_consolidation,722,18.14,6e4,1
1015,3000,debt_consolidation,717,6.8,12e3,1
1016,10000,other,752,12.08,6e4,1
1017,12000,debt_consolidation,697,14,54600,0
1018,4800,debt_consolidation,672,22.88,3e4,1
1019,15000,debt_consolidation,717,16.34,75e3,0
1020,24000,small_business,727,10.25,115e3,1
1021,20000,debt_consolidation,692,5.62,15e4,1
1022,25000,debt_consolidation,727,20.68,6e4,0
1023,35000,debt_consolidation,752,20.02,75e3,1
1025,21000,debt_consolidation,777,27.02,49200,1
1026,12300,debt_consolidation,737,22.29,45e3,0
1027,6000,debt_consolidation,702,24.57,65e3,1
1028,14550,debt_consolidation,717,15.6,45e3,1
1029,25600,debt_consolidation,692,18.01,122e3,1
1030,22000,debt_consolidation,722,6.93,93e3,1
1031,35000,debt_consolidation,737,15.04,96e3,0
1032,7000,other,702,12.18,45996,0
1033,9000,debt_consolidation,727,12.26,59e3,1
1034,6500,debt_consolidation,692,11.36,48500,1
1035,4000,debt_consolidation,682,1.37,36e3,1
1036,14000,debt_consolidation,667,11.31,47e3,1
1037,7000,debt_consolidation,742,9.27,33e3,1
1038,9925,debt_consolidation,742,20.95,24e3,1
1039,35000,small_business,747,10.34,65e3,0
1040,6000,debt_consolidation,737,22.12,3e4,1
1041,15000,debt_consolidation,677,6.86,135e3,1
1043,10000,debt_consolidation,697,3.64,64e3,1
1044,3000,debt_consolidation,732,15.7,35004,1
1045,12000,debt_consolidation,667,13.41,34e3,0
1046,10000,debt_consolidation,777,12.21,79992,1
1047,6500,debt_consolidation,687,11.66,97296,1
1048,29700,small_business,732,11.49,58500,0
1049,15000,home_improvement,722,22.07,158e3,1
1050,35000,debt_consolidation,732,23.8,65e3,1
1051,20000,small_business,802,5.04,55e3,1
1052,24000,debt_consolidation,737,8.05,22e4,0
1054,14400,major_purchase,732,10.5,84e3,1
1056,35000,debt_consolidation,722,13.06,6e4,0
1057,24250,debt_consolidation,667,12.27,108e3,1
1058,7800,home_improvement,697,5.1,3e5,1
1059,16000,debt_consolidation,722,12.39,4e4,1
1060,15000,debt_consolidation,722,18.84,3e4,1
1061,24000,debt_consolidation,692,12.27,81e3,0
1062,25975,debt_consolidation,707,11.8,46e3,0
1063,25000,debt_consolidation,702,18.85,76e3,1
1064,30000,debt_consolidation,747,17.98,7e4,1
1065,13000,other,772,1.8,26004,1
1067,10000,debt_consolidation,702,12.16,85e3,1
1068,28100,debt_consolidation,717,23.1,57200,1
1069,6000,debt_consolidation,757,21.22,25e3,1
1070,20000,debt_consolidation,717,9.17,80500,0
1071,5000,vacation_wedding,717,23.19,4e4,1
1072,30000,debt_consolidation,697,4.31,9e4,1
1073,8000,major_purchase,787,7.32,86400,1
1074,15250,debt_consolidation,732,26.62,31200,1
1075,22000,debt_consolidation,732,16.14,8e4,1
1077,5000,debt_consolidation,742,28.21,55e3,1
1078,28000,debt_consolidation,762,9.81,12e4,1
1079,6800,debt_consolidation,712,18.63,57e3,1
1080,12000,debt_consolidation,702,14.19,86496,1
1082,30000,debt_consolidation,717,12.69,105e3,1
1083,9000,debt_consolidation,717,9.65,52e3,1
1084,5200,debt_consolidation,707,22.67,36e3,1
1085,6000,debt_consolidation,672,6.83,42e3,1
1086,15600,debt_consolidation,692,11.42,6e4,1
1087,18000,debt_consolidation,732,17.77,52e3,1
1088,11325,debt_consolidation,717,16.8,29e3,1
1089,14000,debt_consolidation,687,22.89,53e3,1
1090,24000,debt_consolidation,757,10.92,62004,1
1091,6000,other,687,18.84,39996,1
1092,13800,small_business,767,4.44,109e3,1
1093,24000,debt_consolidation,732,17.15,9e4,0
1094,18000,major_purchase,757,2.1,4e4,1
1095,35000,small_business,702,11.41,22e4,1
1096,12000,debt_consolidation,732,10.61,5e4,1
1097,25000,debt_consolidation,742,12.71,117e3,1
1099,5000,vacation_wedding,737,13.76,3e4,1
1100,8500,debt_consolidation,687,8.4,75e3,1
1103,30000,debt_consolidation,672,7.95,9e4,1
1104,16000,debt_consolidation,727,17.13,62e3,1
1105,12000,debt_consolidation,662,6.1,125e3,0
1106,35000,debt_consolidation,682,9.31,1e5,1
1109,11200,debt_consolidation,702,10.15,83e3,1
1110,15000,debt_consolidation,687,21.41,50004,0
1111,35000,home_improvement,667,18.36,22e4,0
1112,3200,debt_consolidation,697,4.71,54e3,1
1113,6000,debt_consolidation,687,8.92,3e4,0
1114,3100,debt_consolidation,692,21.78,2e4,1
1116,25000,debt_consolidation,702,9.33,8e4,1
1118,6000,debt_consolidation,662,24.55,55e3,1
1119,12000,small_business,692,15.45,36888,1
1121,10000,debt_consolidation,717,17.63,32e3,1
1122,21000,home_improvement,712,13.23,9e4,1
1123,3975,debt_consolidation,692,10.29,42e3,1
1124,19075,debt_consolidation,692,23.91,41500,0
1126,35000,debt_consolidation,742,16.58,102e3,1
1127,12000,debt_consolidation,697,18.31,5e4,1
1128,9750,debt_consolidation,662,12.74,24300,1
1129,21600,debt_consolidation,672,9.71,12e4,1
1131,3575,debt_consolidation,727,14.59,45e3,1
1132,12000,debt_consolidation,677,14.18,55e3,1
1133,7000,other,722,6.13,45e3,0
1134,21000,home_improvement,722,3,6e4,1
1136,12000,debt_consolidation,717,9.35,68e3,0
1137,25000,debt_consolidation,697,18.84,92604,1
1138,6075,debt_consolidation,772,10.17,79200,1
1139,5000,other,702,13.48,43e3,1
1140,8000,debt_consolidation,722,12.34,42e3,1
1142,33600,debt_consolidation,727,20.57,86e3,1
1143,12000,debt_consolidation,747,12.09,9e4,1
1146,15000,debt_consolidation,667,5.84,9e4,1
1147,24000,debt_consolidation,677,14.33,80500,1
1148,8500,debt_consolidation,722,16.32,5e4,1
1149,28000,debt_consolidation,717,10.18,12e4,0
1150,23000,debt_consolidation,692,21.17,62e3,1
1151,15000,debt_consolidation,667,17.57,67e3,0
1152,5000,debt_consolidation,682,13.28,142e3,0
1153,8875,vacation_wedding,677,21.16,33e3,1
1154,8000,other,742,3.88,3e4,0
1155,35000,other,772,7.72,135e3,1
1157,23700,debt_consolidation,717,13.17,105842,1
1159,10200,other,722,16.98,65e3,1
1160,4000,debt_consolidation,687,17.11,43e3,1
1161,35000,debt_consolidation,687,16.56,85e3,0
1162,20000,debt_consolidation,687,11.05,12e4,1
1163,5000,other,712,6.98,55e3,1
1164,20000,debt_consolidation,717,23.31,4e4,0
1166,5500,other,727,5.56,63e3,1
1167,20000,debt_consolidation,717,18.63,11e4,1
1168,9000,debt_consolidation,662,16.74,4e4,1
1169,4000,home_improvement,767,10.48,8e4,1
1170,28200,home_improvement,702,22.88,72e3,1
1171,21200,debt_consolidation,687,23.25,57250,1
1172,25000,debt_consolidation,697,15.5,168e3,1
1173,12000,debt_consolidation,707,4.67,38e3,1
1175,17000,home_improvement,717,10.06,76788,1
1176,20000,other,762,10.54,59e3,1
1177,5000,debt_consolidation,687,7.39,62e3,0
1179,6475,debt_consolidation,697,22.51,25e3,1
1180,12000,debt_consolidation,667,14.38,65e3,0
1181,12600,debt_consolidation,672,12.67,37209.6,1
1182,25000,debt_consolidation,687,8.21,11e4,1
1183,25000,major_purchase,782,4.65,249999.96,1
1184,25000,debt_consolidation,702,9.91,46520.88,1
1185,18000,debt_consolidation,732,23.13,43e3,1
1186,12000,debt_consolidation,742,12.53,57758.88,1
1187,30000,debt_consolidation,717,15.58,90960,1
1188,27700,small_business,722,0.32,6e4,1
1189,12000,debt_consolidation,737,11.91,9e4,1
1190,16000,other,672,21.16,12e4,0
1191,5000,home_improvement,702,18.53,1e5,1
1192,25000,debt_consolidation,662,8.3,145e3,1
1193,17375,home_improvement,697,19.15,48e3,1
1194,2500,other,702,20.08,15600,0
1195,15800,debt_consolidation,687,13.1,83e3,1
1196,35000,home_improvement,802,18.14,365e3,1
1197,15000,debt_consolidation,667,16.45,59e3,1
1199,35000,home_improvement,807,4.34,55e4,1
1200,6000,debt_consolidation,702,8.1,4e4,1
1201,18000,debt_consolidation,677,13.07,55e3,1
1202,20000,home_improvement,697,8.41,9e4,1
1203,29000,debt_consolidation,722,12.88,96e3,1
1204,14125,debt_consolidation,702,23.54,39500,1
1205,17625,debt_consolidation,662,19.17,36e3,0
1206,5000,other,687,14.8,33e3,1
1207,2400,debt_consolidation,687,1.6,3e4,1
1209,12000,debt_consolidation,782,6.17,41053,1
1210,24000,debt_consolidation,747,25.54,85e3,0
1211,4000,debt_consolidation,697,7.2,54996,1
1213,19400,small_business,717,4.69,65e3,0
1214,22400,debt_consolidation,702,14.19,73e3,1
1215,20000,debt_consolidation,712,17.16,5e4,1
1216,35000,debt_consolidation,742,5.65,325e3,1
1217,25000,debt_consolidation,702,12.96,75e3,1
1218,27000,debt_consolidation,742,12.84,15e4,1
1219,35000,debt_consolidation,672,16.94,105e3,1
1220,15000,other,797,1.16,8e4,1
1221,30000,home_improvement,747,22.85,75e3,1
1222,22000,debt_consolidation,677,6.27,63e3,0
1224,22500,debt_consolidation,742,20.56,45e3,1
1226,12000,debt_consolidation,697,13.09,33e3,1
1227,4500,debt_consolidation,777,10.99,58947,1
1229,16100,debt_consolidation,672,22.32,55e3,1
