UID,yrint,yrborn,female,race,marital,educ,realrinc,health
ID_39524,,1939,1,1,2,12,14131,3
ID_39551,,1958,0,1,5,12,29925,4
ID_39558,,1940,0,1,1,14,36575,2
ID_39605,,1969,1,1,1,12,1330,
ID_39608,,1937,0,1,1,13,12468,2
ID_39610,,1960,1,1,4,12,14131,2
ID_39621,,1960,0,2,1,16,18287,2
ID_39649,,1954,0,1,1,13,12468,2
ID_39659,,1958,1,1,1,16,2992,3
ID_39665,,1950,0,2,1,16,15793,4
ID_39666,,1967,1,1,1,14,21612,4
ID_39679,,1971,0,1,5,13,15793,4
ID_39700,,1977,0,1,5,12,18287,2
ID_39730,,1967,1,2,3,12,7481,2
ID_39734,,1958,0,1,1,10,21612,3
ID_39743,,1949,1,1,3,18,24937,4
ID_39761,,1970,0,1,5,12,21612,
ID_39770,,1973,1,1,5,17,54862,4
ID_39771,,1977,1,1,1,13,1330,
ID_39782,,1957,0,1,3,16,36575,
ID_39783,,1981,1,1,5,11,1330,3
ID_39817,,1953,0,1,3,13,24937,3
ID_39819,,1963,0,1,3,14,9143,
ID_39828,,1954,0,1,3,16,15793,4
ID_39846,,1962,0,3,3,16,29925,3
ID_39847,,1956,0,1,5,18,12468,3
ID_39908,,1973,0,1,5,19,24937,4
ID_39910,,1977,0,1,5,16,24937,4
ID_39926,,1957,1,3,3,17,36575,4
ID_39943,,1964,0,1,5,14,21612,4
ID_39945,,1967,1,1,1,10,7481,3
ID_39969,,1970,0,3,1,16,66500,3
ID_39975,,1973,0,1,5,14,18287,
ID_39979,,1949,0,1,3,14,44887,3
ID_39993,,1966,0,1,5,13,18287,4
ID_39994,,1968,0,1,1,12,14131,
ID_40005,,1952,0,1,1,18,54862,3
ID_40008,,1976,0,3,5,11,14131,2
ID_40024,,1980,0,3,5,13,2992,3
ID_40032,,1958,0,1,1,20,15793,
ID_40035,,1950,1,1,5,12,24937,3
ID_40058,,1959,0,1,1,16,36575,
ID_40072,,1943,0,1,1,18,44887,3
ID_40079,,1968,0,1,5,16,24937,
ID_40088,,1956,1,1,5,16,1330,4
ID_40101,,1934,1,2,2,8,9143,2
ID_40102,,1953,1,2,4,12,3657,3
ID_40109,,1961,1,2,1,12,7481,3
ID_40149,,1970,0,1,5,17,9143,4
ID_40159,,1952,1,1,3,18,36575,
ID_40176,,1952,1,2,3,12,9143,4
ID_40192,,1971,1,1,1,12,12468,3
ID_40194,,1953,1,1,5,18,44887,3
ID_40237,,1973,0,1,5,14,18287,4
ID_40240,,1951,0,1,3,13,44887,3
ID_40241,,1956,1,1,5,16,29925,
ID_40251,,1973,1,1,5,16,333,4
ID_40255,,1936,0,1,1,12,14131,4
ID_40261,,1935,0,1,1,12,29925,3
ID_40311,,1919,1,1,2,12,333,
ID_40359,,1971,0,1,3,8,21612,2
ID_40386,,1975,0,1,5,17,3657,2
ID_40408,,1974,1,1,1,18,5985,
ID_40417,,1948,0,1,5,5,2327,2
ID_40418,,1968,1,1,1,12,15793,3
ID_40422,,1921,0,1,2,8,21612,2
ID_40429,,1980,1,1,1,12,3657,3
ID_40505,,1950,1,1,1,15,18287,4
ID_40516,,1969,1,2,5,13,4322,4
ID_40530,,1957,1,1,1,12,15793,3
ID_40538,,1967,1,1,1,9,333,3
ID_40543,,1944,0,1,3,12,29925,2
ID_40594,,1971,0,3,1,14,12468,3
ID_40611,,1971,0,1,1,10,21612,3
ID_40620,,1969,1,2,5,14,5985,3
ID_40642,,1959,1,1,1,16,66500,
ID_40675,,1972,0,1,5,16,14131,
ID_40701,,1967,0,1,3,12,10806,3
ID_40715,,1970,0,3,5,11,18287,4
ID_40732,,1971,1,3,1,12,10806,3
ID_40738,,1979,1,2,1,11,3657,4
ID_40752,,1974,0,1,5,15,15793,3
ID_40756,,1967,0,3,1,13,18287,
ID_40781,,1939,0,1,2,12,12468,3
ID_40789,,1934,1,1,1,7,4322,1
ID_40827,,1964,1,1,1,13,21612,3
ID_40843,,1950,1,1,1,13,7481,3
ID_40863,,1927,0,1,1,15,24937,4
ID_40888,,1922,0,1,2,10,7481,4
ID_40900,,1948,0,1,3,16,66500,4
ID_40955,2002,1979,0,2,4,12,,2
ID_40969,2002,1925,0,1,2,8,,4
ID_40976,2002,1942,1,1,3,17,,
ID_40978,2002,1952,1,1,1,13,,3
ID_41011,2002,1974,0,1,5,15,,4
ID_41015,2002,1964,1,1,1,14,,
ID_41036,2002,1952,0,1,3,14,,
ID_41069,2002,1958,1,1,1,14,,3
ID_41070,2002,1951,1,1,4,13,,
ID_41075,2002,1961,0,1,1,12,,
ID_41078,2002,1968,1,1,5,12,,
ID_41086,2002,1952,0,1,5,18,,
ID_41094,2002,1975,0,3,5,12,,4
ID_41114,2002,1966,0,1,3,18,,3
ID_41149,2002,1945,1,1,2,14,,4
ID_41158,2002,1969,0,3,3,13,,
ID_41168,2002,1947,1,1,1,16,,
ID_41194,2002,1970,1,2,5,15,,4
ID_41273,2002,1937,0,1,1,19,,
ID_41349,2002,1967,1,1,1,13,,
ID_41352,2002,1937,0,1,3,17,,3
ID_41360,2002,1974,1,2,5,16,,
ID_41382,2002,1955,1,1,3,20,,
ID_41410,2002,,1,1,5,12,,3
ID_41415,2002,1938,0,2,1,18,,2
ID_41453,2002,1940,0,1,5,16,,4
ID_41469,2002,1966,0,1,1,14,,
ID_41488,2002,1939,1,1,2,16,,
ID_41495,2002,1968,1,1,1,12,,4
ID_41499,2002,1978,1,1,5,14,,4
ID_41507,2002,1965,0,1,3,12,,3
ID_41527,2002,1954,0,1,1,2,,3
ID_41529,2002,1973,1,2,5,12,,3
ID_41550,2002,1965,0,1,1,15,,3
ID_41562,2002,1979,0,1,5,13,,4
ID_41568,2002,1968,0,1,1,12,,3
ID_41603,2002,1961,0,1,5,12,,2
ID_41618,2002,1954,0,1,1,20,,4
ID_41634,2002,1958,1,1,1,14,,3
ID_41641,2002,1959,0,3,1,12,,4
ID_41646,2002,1960,0,1,5,14,,
ID_41656,2002,1932,0,3,1,18,,
ID_41669,2002,1955,0,1,1,14,,3
ID_41673,2002,1937,0,1,3,9,,
ID_41685,2002,1949,0,1,3,16,,2
ID_41688,2002,1932,0,1,1,10,,3
ID_41702,2002,1967,1,1,1,16,,4
ID_41711,2002,1952,1,1,1,13,,4
ID_41715,2002,1956,0,1,1,9,,2
ID_41742,2002,1958,1,1,1,13,,4
ID_41744,2002,1950,1,1,3,20,,
ID_41745,2002,1932,0,1,5,12,,3
ID_41775,2002,1965,0,1,5,14,,
ID_41801,2002,1970,0,1,1,15,,4
ID_41802,2002,1968,0,1,1,18,,3
ID_41845,2002,1958,1,1,1,17,,
ID_41854,2002,1936,0,3,1,12,,
ID_41861,2002,1948,1,1,3,12,,
ID_41887,2002,1954,1,1,1,15,,3
ID_41908,2002,1980,1,1,3,14,,3
ID_41940,2002,1936,1,1,5,8,,
ID_41968,2002,1957,0,1,1,14,,4
ID_41973,2002,1966,1,1,3,12,,2
ID_42020,2002,1955,1,1,1,13,,4
ID_42053,2002,1930,1,1,3,12,,3
ID_42085,2002,1961,1,1,1,8,,3
ID_42107,2002,1948,1,1,1,20,,3
ID_42108,2002,1942,0,3,1,16,,1
ID_42151,2002,1956,0,1,3,12,,
ID_42169,2002,1966,0,1,1,18,62570,
ID_42186,2002,1976,0,2,1,15,,3
ID_42213,2002,1975,0,2,5,12,,2
ID_42234,2002,1979,0,1,4,12,,
ID_42238,2002,1949,0,1,1,12,,3
ID_42271,2002,1941,0,1,1,12,,3
ID_42290,2002,1954,1,1,1,14,,3
ID_42315,2002,1957,0,2,2,12,,
ID_42320,2002,1976,0,1,5,16,,
ID_42329,2002,1979,1,1,5,16,,3
ID_42348,2002,1981,1,1,1,12,,3
ID_42357,2002,1978,1,1,5,16,,
ID_42386,2002,1980,1,1,5,13,,4
ID_42401,2002,1955,1,1,1,13,,
ID_42425,2002,1968,0,1,3,16,,
ID_42458,2002,1960,0,1,1,12,,
ID_42460,2002,1948,1,1,1,19,,
ID_42512,2002,1967,1,1,5,16,,3
ID_42513,2002,1963,1,1,3,16,,
ID_42526,2002,1964,0,1,5,12,,3
ID_42545,2002,1956,0,1,1,14,,
ID_42551,2002,1954,1,1,1,14,,2
ID_42573,2002,1980,1,3,5,16,,
ID_42575,2002,1981,1,1,5,14,,4
ID_42586,2002,1961,1,3,1,20,,
ID_42600,2002,1962,0,2,1,14,,3
ID_42601,2002,1959,1,1,1,12,,2
ID_42602,2002,1977,1,1,1,12,,3
ID_42624,2002,1976,0,2,5,12,,
ID_42683,2002,1977,1,1,5,18,,4
ID_42690,2002,1969,1,2,1,12,,
ID_42696,2002,1958,1,2,5,12,,4
ID_42733,2002,1978,0,2,4,10,,4
ID_42750,2002,1949,0,1,1,14,,3
ID_42756,2002,1959,0,1,1,16,,2
ID_42779,2002,1951,1,2,3,12,,3
ID_42784,2002,1975,0,1,5,14,,2
ID_42805,2002,1947,0,1,3,16,,
ID_42807,2002,1964,0,1,5,20,,3
ID_42812,2002,1949,1,1,1,18,,3
ID_42827,2002,1967,0,1,1,17,,3
ID_42836,2002,1953,1,2,5,14,,3
ID_42839,2002,1963,0,3,1,10,,3
ID_42846,2002,1971,1,1,5,20,,
ID_42866,2002,1932,1,2,1,7,,2
ID_42877,2002,1961,0,1,1,13,,2
ID_42885,2002,1962,1,1,1,12,,
ID_42891,2002,1972,0,1,1,14,,3
ID_42920,2002,1946,0,1,1,20,,4
ID_42945,2002,1967,0,1,1,16,,
ID_42978,2002,1967,1,1,1,12,,2
ID_43000,2002,1957,1,1,1,12,,3
ID_43011,2002,1978,1,1,1,13,,3
ID_43017,2002,1978,0,1,5,16,,4
ID_43056,2002,1974,0,1,1,11,,3
ID_43058,2002,1957,0,1,1,8,,
ID_43073,2002,1961,0,1,1,19,,
ID_43076,2002,1975,1,1,5,12,,2
ID_43079,2002,1956,0,1,1,14,,3
ID_43080,2002,1948,0,1,1,12,,2
ID_43116,2002,1933,0,1,1,10,,4
ID_43134,2002,1979,1,1,1,12,,4
ID_43202,2002,1966,0,1,1,12,,4
ID_43211,2002,1936,0,1,1,12,,3
ID_43219,2002,1956,0,2,3,14,,3
ID_43228,2002,1958,0,1,5,20,,4
ID_43237,2002,1976,1,1,5,17,,
ID_43292,2002,1944,0,1,5,0,,
ID_43314,2002,1964,0,1,1,12,,4
ID_43317,2002,1949,0,1,2,9,,
ID_43326,2002,1965,1,2,5,12,,
ID_43346,2002,1959,0,1,1,13,,3
ID_43383,2002,1980,0,1,5,14,,3
ID_43391,2002,1965,1,1,1,10,,3
ID_43461,2002,1976,0,1,5,13,,3
ID_43474,2002,1976,1,1,5,19,,
ID_43476,2002,1952,0,1,1,16,,3
ID_43549,2002,1966,1,1,5,16,,3
ID_43589,2002,1959,1,1,5,20,,
ID_43604,2002,1944,0,1,3,15,,4
ID_43612,2002,1960,0,1,1,12,,
ID_43614,2002,1968,0,1,1,16,,
ID_43624,2002,1974,0,1,5,19,,4
ID_43666,2002,1961,0,1,5,12,,3
ID_43691,2002,1957,0,1,3,13,,4
ID_43694,2002,1980,0,1,5,9,,
ID_43702,2004,1951,0,1,3,14,,
ID_43712,2004,1964,0,2,1,18,33209,3
ID_43731,2004,1969,0,2,1,13,,
ID_43736,2004,1975,0,1,1,19,,4
ID_43744,2004,1949,0,3,3,16,33209,
ID_43759,2004,1955,0,1,1,16,,3
ID_43768,2004,1945,1,1,3,18,27171,
ID_43789,2004,1961,1,3,5,16,33209,
ID_43807,2004,1969,0,1,1,12,27171,4
ID_43816,2004,1955,0,3,1,14,33209,3
ID_43817,2004,1952,1,1,4,13,,
ID_43819,2004,1971,1,1,5,16,,3
ID_43862,2004,1967,0,1,1,14,27171,3
ID_43869,2004,1937,0,1,1,16,,
ID_43876,2004,1942,0,1,1,17,,
ID_43879,2004,1966,1,2,3,13,,
ID_43918,2004,1973,0,1,1,13,33209,4
ID_43921,2004,1949,0,3,1,16,27171,
ID_43928,2004,1971,1,3,3,13,,
ID_43934,2004,1967,0,1,1,14,33209,4
ID_43979,2004,1976,0,1,5,16,,4
ID_43995,2004,1934,1,1,5,12,,4
ID_43999,2004,1965,1,1,1,16,,
ID_44020,2004,1961,0,1,1,12,,3
ID_44084,2004,1972,0,3,1,16,27171,3
ID_44103,2004,1955,0,1,5,16,27171,2
ID_44105,2004,1932,0,1,1,16,,
ID_44115,2004,1975,0,3,1,5,,
ID_44129,2004,1976,1,1,1,17,27171,
ID_44141,2004,1938,0,1,1,17,,
ID_44159,2004,1969,0,1,5,16,,4
ID_44166,2004,1968,1,2,3,14,,
ID_44167,2004,1959,1,2,3,16,27171,4
ID_44176,2004,1985,1,1,5,12,,3
ID_44204,2004,1981,0,1,5,14,,3
ID_44214,2004,1964,1,2,5,12,,
ID_44223,2004,1957,1,1,1,18,27171,2
ID_44224,2004,1962,1,1,1,15,,
ID_44256,2004,1976,0,1,1,10,33209,2
ID_44288,2004,1954,0,1,3,12,,
ID_44294,2004,1976,1,1,1,16,27171,
ID_44320,2004,1961,1,1,1,12,,
ID_44339,2004,1970,1,1,1,19,,
ID_44360,2004,1968,0,2,5,14,27171,
ID_44374,2004,1956,0,1,1,12,,
ID_44375,2004,1972,1,1,1,17,,
ID_44418,2004,1975,0,1,5,13,33209,4
ID_44458,2004,1952,1,1,3,15,27171,3
ID_44476,2004,1971,1,1,1,20,,
ID_44485,2004,1963,1,1,3,12,,3
ID_44529,2004,1956,0,1,3,12,,2
ID_44530,2004,1949,1,2,3,12,,2
ID_44543,2004,1941,1,1,2,12,,3
ID_44559,2004,1970,0,1,5,20,,4
ID_44560,2004,1952,0,1,3,15,,4
ID_44569,2004,1968,1,1,1,17,,
ID_44645,2004,1969,0,1,1,12,,
ID_44686,2004,1967,0,1,1,12,,
ID_44691,2004,1957,0,1,1,12,,
ID_44729,2004,1934,0,1,1,12,,
ID_44736,2004,1952,0,1,5,16,33209,4
ID_44738,2004,1956,1,1,3,15,,
ID_44772,2004,1954,1,1,1,16,27171,
ID_44808,2004,1949,0,1,5,12,,
ID_44809,2004,1971,1,1,5,13,,4
ID_44846,2004,1969,1,1,1,16,,
ID_44892,2004,1967,1,1,3,13,,3
ID_44893,2004,1967,0,1,1,18,,
ID_44894,2004,1966,0,1,3,12,,
ID_44895,2004,1968,0,1,1,13,27171,
ID_44899,2004,1957,1,1,1,14,60380,
ID_44911,2004,1963,0,1,1,19,,3
ID_44914,2004,1964,0,1,1,12,,
ID_44928,2004,1945,0,1,1,12,,
ID_44936,2004,1973,1,1,5,15,,3
ID_44959,2004,1973,1,1,1,15,33209,3
ID_44971,2004,1966,1,1,5,13,,
ID_44972,2004,1961,1,2,3,12,,
ID_45078,2004,1971,1,1,5,16,33209,3
ID_45089,2004,1984,1,1,5,14,,4
ID_45093,2004,1980,1,1,1,14,,
ID_45106,2004,1940,1,1,1,20,,
ID_45111,2004,1974,0,1,1,16,27171,
ID_45143,2004,1976,1,1,1,11,,
ID_45160,2004,1978,0,1,5,17,,3
ID_45178,2004,1958,0,2,3,14,,1
ID_45180,2004,1980,0,2,5,12,,3
ID_45191,2004,1961,1,1,1,14,33209,
ID_45232,2004,1969,0,1,3,13,,3
ID_45233,2004,1982,0,1,5,12,,
ID_45238,2004,1974,1,1,1,13,,
ID_45257,2004,1974,1,2,5,16,,
ID_45260,2004,1929,0,1,3,20,27171,2
ID_45315,2004,1966,0,1,1,16,,4
ID_45345,2004,1965,1,2,5,13,,3
ID_45349,2004,1960,0,2,1,19,,3
ID_45359,2004,1956,1,1,5,14,,3
ID_45374,2004,1955,0,1,1,12,27171,2
ID_45375,2004,1936,0,2,1,20,60380,
ID_45400,2004,1978,0,2,5,12,,2
ID_45422,2004,1973,0,3,4,12,,
ID_45436,2004,1957,0,1,1,12,,
ID_45455,2004,1945,0,1,1,5,,
ID_45466,2004,1964,0,1,1,14,,3
ID_45494,2004,1981,0,1,5,17,,4
ID_45502,2004,1952,0,2,1,12,,2
ID_45518,2004,1980,1,1,1,15,,
ID_45534,2004,1963,1,1,3,16,,4
ID_45538,2004,1929,0,1,2,16,,
ID_45544,2004,1946,1,1,1,13,,4
ID_45552,2004,1946,0,1,1,12,33209,4
ID_45558,2004,1973,0,3,1,13,,4
ID_45581,2004,1979,0,3,5,16,,
ID_45603,2004,1955,1,1,3,20,,3
ID_45610,2004,1976,1,1,3,15,,3
ID_45613,2004,1970,1,1,3,16,33209,
ID_45704,2004,1969,0,1,1,16,33209,
ID_45721,2004,1957,1,1,1,15,27171,
ID_45748,2004,1981,1,1,5,16,,
ID_45770,2004,1950,0,1,3,12,,2
ID_45785,2004,1961,0,1,1,14,,3
ID_45796,2004,1973,0,1,1,12,,4
ID_45820,2004,1919,0,1,1,8,,
ID_45826,2004,1982,0,1,5,12,,
ID_45898,2004,1950,0,1,1,10,,
ID_45931,2004,1946,1,1,1,16,27171,4
ID_45939,2004,1978,0,1,1,8,,3
ID_45940,2004,1973,1,1,1,13,,3
ID_45956,2004,1934,1,1,1,7,,
ID_45962,2004,1943,0,1,1,14,,3
ID_46006,2004,1977,1,1,5,11,,4
ID_46026,2004,1960,1,1,1,13,,3
ID_46066,2004,1952,0,1,1,16,,4
ID_46070,2004,1962,0,1,1,18,,4
ID_46073,2004,1961,0,1,3,16,,
ID_46096,2004,1961,1,1,1,16,27171,
ID_46103,2004,1958,1,2,1,13,,
ID_46144,2004,1978,0,2,5,15,,3
ID_46153,2004,1948,1,1,3,16,27171,3
ID_46165,2004,1940,0,1,1,14,,
ID_46167,2004,1977,0,1,1,16,,
ID_46168,2004,1978,1,1,1,14,,
ID_46184,2004,1965,1,1,5,12,,
ID_46198,2004,1939,0,2,1,12,,
ID_46265,2004,1968,0,2,1,12,27171,3
ID_46299,2004,1979,1,1,1,16,,3
ID_46356,2004,1968,0,1,1,16,,2
ID_46364,2004,1953,0,1,1,12,,4
ID_46389,2004,1978,1,2,5,12,,
ID_46403,2004,1981,1,1,3,12,,
ID_46420,2004,1949,0,1,1,14,33209,4
ID_46422,2004,1978,0,1,5,14,,
ID_46447,2004,1957,1,1,1,12,,2
ID_46459,2004,1962,0,3,1,12,,
ID_46477,2004,1980,1,1,5,17,,
ID_46478,2004,1960,1,1,1,16,,3
ID_46482,2004,1949,0,1,1,16,,4
ID_46519,2006,1983,1,2,5,16,,3
ID_46563,2006,1975,1,1,1,13,,4
ID_46577,2006,1967,0,3,3,12,,3
ID_46619,2006,1968,1,1,1,15,,2
ID_46622,2006,1977,0,3,5,14,,4
ID_46643,2006,1952,0,1,1,16,56850,3
ID_46646,2006,,0,1,3,18,,3
ID_46663,2006,1971,0,1,1,19,79590,4
ID_46671,2006,1983,0,1,5,14,,
ID_46674,2006,1956,0,1,5,12,,2
ID_46695,2006,1943,1,1,3,16,,3
ID_46710,2006,1957,1,1,1,18,,4
ID_46712,2006,1953,1,1,3,16,68220,
ID_46716,2006,1965,1,3,1,6,,3
ID_46733,2006,1973,0,3,1,12,,
ID_46743,2006,,0,1,3,16,,
ID_46745,2006,1963,1,3,3,14,,
ID_46749,2006,1939,0,3,1,16,,2
ID_46768,2006,1957,1,1,1,14,,
ID_46779,2006,1969,0,1,1,16,,4
ID_46785,2006,1970,0,3,1,10,,3
ID_46860,2006,1960,1,1,4,16,,4
ID_46894,2006,1978,1,3,5,16,,2
ID_46896,2006,1982,1,3,5,12,,3
ID_46922,2006,1970,1,2,1,13,,4
ID_46925,2006,1951,0,1,1,14,,2
ID_46926,2006,1968,0,1,1,17,56850,
ID_46937,2006,1976,1,1,1,16,,4
ID_46938,2006,1961,0,1,1,16,,
ID_46944,2006,1944,1,1,1,14,,3
ID_46951,2006,1941,0,1,1,12,,3
ID_46956,2006,1965,0,1,2,12,,3
ID_46957,2006,1960,0,3,1,6,,3
ID_46966,2006,1941,1,1,1,14,,4
ID_46981,2006,1968,0,1,3,14,56850,3
ID_46990,2006,1979,1,2,5,16,,3
ID_46991,2006,1980,0,3,5,19,,
ID_47010,2006,1953,1,3,3,15,,
ID_47028,2006,1976,1,3,1,11,,
ID_47033,2006,1951,0,3,1,10,,2
ID_47048,2006,1947,0,1,1,17,,4
ID_47058,2006,1970,0,1,5,12,,
ID_47062,2006,1951,0,1,1,18,,3
ID_47088,2006,1964,0,1,1,16,,
ID_47102,2006,1964,0,1,1,14,,
ID_47129,2006,1972,1,1,5,19,,3
ID_47151,2006,1944,0,1,1,14,,3
ID_47160,2006,1955,1,2,4,12,,3
ID_47164,2006,1957,0,2,1,12,,
ID_47206,2006,1943,0,1,1,20,79590,3
ID_47220,2006,1974,1,2,1,14,,3
ID_47229,2006,1946,0,1,3,16,,3
ID_47260,2006,1955,1,1,1,11,,2
ID_47330,2006,1962,1,1,1,12,,3
ID_47343,2006,1963,1,2,1,12,,2
ID_47345,2006,1964,1,1,3,13,,4
ID_47352,2006,1957,1,1,3,19,,3
ID_47416,2006,1960,1,2,5,12,,4
ID_47444,2006,1959,1,2,3,14,,2
ID_47446,2006,1961,1,1,1,9,,
ID_47452,2006,1976,1,2,1,12,,3
ID_47459,2006,1943,0,2,1,12,,4
ID_47463,2006,1961,0,1,1,0,,3
ID_47495,2006,1966,1,1,1,16,1137,4
ID_47499,2006,1954,0,2,1,18,68220,3
ID_47500,2006,1954,0,1,1,12,,3
ID_47505,2006,1973,1,1,3,8,,3
ID_47509,2006,1969,1,2,5,13,,3
ID_47528,2006,1982,0,3,1,12,,
ID_47532,2006,1968,0,1,1,19,,4
ID_47536,2006,1978,0,1,1,18,,3
ID_47551,2006,1943,0,1,1,19,,3
ID_47559,2006,1984,1,2,4,14,1137,
ID_47577,2006,1965,0,1,5,16,,4
ID_47588,2006,1972,1,3,5,13,,4
ID_47592,2006,1974,0,1,4,12,,4
ID_47613,2006,1937,0,1,1,20,,3
ID_47627,2006,1970,0,1,1,20,,3
ID_47633,2006,1982,0,1,5,15,,4
ID_47634,2006,1947,1,1,1,12,,
ID_47649,2006,1972,0,3,1,17,,3
ID_47664,2006,1954,0,1,1,14,,3
ID_47667,2006,1982,1,1,1,16,,4
ID_47673,2006,1958,0,2,5,16,,3
ID_47683,2006,1948,0,1,1,16,,3
ID_47704,2006,1984,0,1,5,11,,3
ID_47755,2006,1964,0,1,1,12,,
ID_47789,2006,1966,0,1,1,17,68220,3
ID_47790,2006,1967,0,1,1,12,,4
ID_47795,2006,1960,0,1,5,12,,
ID_47812,2006,1949,1,1,1,15,,4
ID_47832,2006,1969,1,2,3,14,,2
ID_47842,2006,1972,1,1,4,16,,4
ID_47844,2006,1959,0,2,5,13,1137,3
ID_47846,2006,1943,1,1,3,12,,3
ID_47855,2006,1977,0,3,5,20,,3
ID_47857,2006,1979,0,1,5,16,,
ID_47861,2006,1943,1,2,3,12,,2
ID_47874,2006,1972,0,1,1,14,,3
ID_47883,2006,1927,1,1,2,13,,
ID_47914,2006,1965,1,1,5,13,,3
ID_47959,2006,1979,0,1,5,17,,4
ID_47970,2006,1980,1,1,1,19,,4
ID_47971,2006,1960,0,1,3,16,,3
ID_47974,2006,1974,1,3,5,12,,3
ID_48000,2006,1966,1,1,1,13,,3
ID_48002,2006,1982,1,1,5,18,,
ID_48005,2006,1983,1,1,1,16,,
ID_48053,2006,1967,1,1,1,12,,3
ID_48061,2006,1952,0,1,1,12,68220,4
ID_48075,2006,1923,0,1,1,13,1137,1
ID_48081,2006,1942,0,1,4,12,,
ID_48091,2006,1956,0,3,1,16,,2
ID_48117,2006,1979,0,1,5,16,,3
ID_48141,2006,1986,0,1,5,12,,4
ID_48148,2006,1978,1,1,1,14,,4
ID_48160,2006,1959,0,1,5,12,,3
ID_48200,2006,1963,1,1,3,13,1137,1
ID_48219,2006,1984,1,1,5,12,,3
ID_48249,2006,1980,1,1,1,17,,
ID_48254,2006,1939,1,1,1,9,1137,3
ID_48261,2006,1958,0,1,1,12,,1
ID_48263,2006,1964,0,1,3,16,,
ID_48268,2006,1954,1,1,1,13,,4
ID_48300,2006,1934,1,1,2,12,,3
ID_48335,2006,1981,1,1,5,17,,
ID_48349,2006,1970,1,1,1,18,,3
ID_48376,2006,1946,0,1,3,16,,
ID_48384,2006,1956,0,1,3,12,,3
ID_48407,2006,1978,0,1,1,14,,3
ID_48409,2006,1951,1,1,3,10,,2
ID_48435,2006,1952,0,1,5,19,,4
ID_48443,2006,1948,1,1,3,12,,3
ID_48451,2006,1951,0,1,1,18,,
ID_48452,2006,1952,0,1,3,19,68220,3
ID_48469,2006,1958,1,1,3,12,,3
ID_48485,2006,1958,1,1,1,14,,4
ID_48487,2006,1982,1,1,1,12,,3
ID_48514,2006,1969,1,1,3,15,,
ID_48554,2006,1955,0,3,1,2,,2
ID_48577,2006,1953,1,1,3,13,,3
ID_48578,2006,1954,1,1,5,14,,
ID_48590,2006,1971,0,1,1,16,,3
ID_48630,2006,1946,1,1,1,12,,3
ID_48640,2006,1973,0,1,1,18,,4
ID_48653,2006,1950,0,3,3,12,,2
ID_48664,2006,1963,1,1,1,16,,
ID_48700,2006,1952,1,1,3,18,,3
ID_48729,2006,1971,0,1,1,16,68220,
ID_48739,2006,1962,0,1,1,12,,
ID_48748,2006,1975,0,1,1,9,,2
ID_48759,2006,1955,0,1,1,14,,3
ID_48761,2006,1983,1,3,1,9,,3
ID_48764,2006,1976,0,3,4,11,,4
ID_48787,2006,1981,1,1,1,14,,3
ID_48797,2006,1975,1,1,1,12,,
ID_48801,2006,1972,1,1,1,14,,
ID_48814,2006,1949,1,1,5,12,,3
ID_48819,2006,1958,1,1,4,12,,2
ID_48833,2006,1957,1,1,1,13,,
ID_48859,2006,1937,0,1,1,19,,4
ID_48861,2006,1955,1,1,1,20,,3
ID_48870,2006,1976,1,1,1,13,,4
ID_48873,2006,1972,1,2,1,14,,3
ID_48880,2006,1975,1,2,5,13,,1
ID_48896,2006,1967,1,2,5,13,,3
ID_48950,2006,1947,0,1,1,12,,3
ID_48951,2006,1970,1,1,1,12,,4
ID_48955,2006,1988,0,1,5,12,1137,2
ID_48956,2006,1960,1,2,3,16,,3
ID_48970,2006,1970,1,1,1,15,,
ID_48976,2006,1972,0,1,1,15,1137,3
ID_48978,2006,1986,1,1,1,12,,4
ID_48990,2006,1978,0,1,1,15,,3
ID_49023,2006,1954,1,1,1,12,,2
ID_49034,2006,1984,0,1,5,16,,3
ID_49074,2006,1972,1,1,5,12,,3
ID_49101,2006,1974,0,3,1,16,,
ID_49145,2006,1983,1,1,5,17,1137,2
ID_49161,2006,1954,1,1,1,12,,4
ID_49172,2006,1953,1,1,1,12,,3
ID_49174,2006,1969,1,2,1,12,,
ID_49182,2006,1948,1,1,3,12,,3
ID_49195,2006,1968,1,1,1,16,,4
ID_49244,2006,1987,0,3,5,0,,2
ID_49254,2006,1965,0,3,1,9,,3
ID_49260,2006,1967,1,3,1,16,,
ID_49267,2006,1967,0,1,1,17,,3
ID_49275,2006,1972,0,1,1,12,,4
ID_49297,2006,1946,1,1,1,14,,
ID_49353,2006,1960,1,1,3,15,,4
ID_49358,2006,1951,1,1,1,16,,3
ID_49377,2006,1961,0,1,5,16,,3
ID_49398,2006,1965,1,1,1,16,,
ID_49404,2006,1969,1,1,5,13,,3
ID_49405,2006,1978,1,1,5,14,,
ID_49409,2006,1969,0,1,3,14,,3
ID_49442,2006,1968,1,1,1,9,,3
ID_49453,2006,1945,0,1,5,16,,
ID_49458,2006,1958,0,1,5,11,,3
ID_49500,2006,1957,1,1,1,16,,3
ID_49516,2006,1973,0,1,1,14,,4
ID_49525,2006,1946,1,1,5,19,,2
ID_49551,2006,1960,1,1,3,19,,3
ID_49553,2006,1981,1,1,5,10,,3
ID_49576,2006,1980,1,1,1,17,,4
ID_49616,2006,1964,1,1,3,12,,
ID_49635,2006,1935,1,1,3,17,,2
ID_49639,2006,1960,1,1,1,12,,3
